prefix,provider,origin,time,as_path,scrubber,t_start,t_end
103.85.74.0/24,17433,152320,1733295772.0,"['35280', '6461', '137409', '17433', '152320']","35280,137409",1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['35280', '6461', '137409', '17433', '152320']","35280,137409",1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['204092', '34019', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['204092', '30781', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['37721', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['15562', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['58057', '34549', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['14907', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['25160', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['49544', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['34019', '35625', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['49544', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['20080', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['24482', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['34019', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['24482', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['2027', '6696', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['16347', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['199524', '174', '137409', '17433', '152320']","199524,137409",1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['58308', '59689', '29075', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['35600', '35625', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['50628', '35280', '137409', '17433', '152320']","35280,137409",1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['35426', '3257', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['14840', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['14840', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['14840', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['924', '61138', '55850', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['49544', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['61138', '55850', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['44097', '35625', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['44097', '50628', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['198150', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['263152', '264409', '3356', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295772.0,"['42473', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['207910', '34019', '35625', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['14907', '5511', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['14907', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['36924', '35280', '6461', '137409', '17433', '152320']","35280,137409",1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['58057', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['37721', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['58057', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['15562', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['15562', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['4777', '2516', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['15605', '41327', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['12637', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295773.0,"['29140', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295774.0,"['47692', '33891', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295774.0,"['13030', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295774.0,"['14907', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295774.0,"['14907', '3356', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295774.0,"['15692', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295774.0,"['6720', '1853', '1764', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295774.0,"['20080', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295774.0,"['2027', '35625', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295774.0,"['12779', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295774.0,"['49544', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295774.0,"['35710', '3320', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295774.0,"['23106', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295774.0,"['42473', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295775.0,"['25091', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295775.0,"['196621', '8758', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295775.0,"['14630', '2856', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295775.0,"['57381', '50304', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295775.0,"['12779', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295776.0,"['132825', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295776.0,"['34019', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295776.0,"['207910', '34019', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295777.0,"['202365', '50673', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295777.0,"['34800', '58057', '50673', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295778.0,"['19151', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,152320,152320,1733295778.0,"['199524', '9002', '152320', '152320', '152320']",199524,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295778.0,"['25160', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295778.0,"['34177', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295778.0,"['29075', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295778.0,"['28634', '262493', '16735', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295778.0,"['28634', '262493', '13786', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295779.0,"['28634', '262493', '13786', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295779.0,"['15547', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295779.0,"['41047', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295779.0,"['41047', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295779.0,"['41047', '24961', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295779.0,"['15547', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295779.0,"['50877', '62275', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295780.0,"['14630', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295780.0,"['48237', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295780.0,"['15397', '15958', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295781.0,"['2497', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295782.0,"['57111', '41327', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295782.0,"['41327', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295783.0,"['199524', '174', '137409', '17433', '152320']","199524,137409",1733292356,1733295042
103.85.74.0/24,152320,152320,1733295783.0,"['207841', '137409', '9002', '9002', '9002', '152320', '152320', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295783.0,"['559', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295783.0,"['20932', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295783.0,"['59919', '12779', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295783.0,"['45049', '6696', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['24961', '3320', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['64475', '3320', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['34927', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['47692', '33891', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['3399', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['35280', '6461', '137409', '17433', '152320']","35280,137409",1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['24482', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['29504', '15935', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['29504', '15935', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['29504', '15935', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['59919', '41327', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['50628', '35280', '6461', '137409', '17433', '152320']","35280,137409",1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['1403', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['8283', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['6461', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['6461', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['6461', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['24482', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['42473', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['3214', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['917', '3214', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['917', '3214', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['13030', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['47692', '33891', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['20612', '8758', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['8758', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['8758', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['196621', '8758', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['20612', '8758', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['34019', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['8218', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['6461', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['8426', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['264845', '6057', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295784.0,"['6057', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['23106', '61568', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['3214', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['3214', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['3214', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['34872', '24961', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['34872', '24961', '3320', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['34872', '24961', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['28824', '8896', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['12307', '29691', '8758', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['20612', '8758', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['12307', '29691', '8758', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['20612', '8758', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['47147', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['47147', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['8218', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['49544', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['19151', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['47147', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['47147', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['47147', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['8218', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['13237', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['13237', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['51184', '47692', '33891', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['28917', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['28917', '3257', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['36924', '35280', '6461', '137409', '17433', '152320']","35280,137409",1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['34927', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['917', '25369', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['13030', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['14630', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['12859', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['12859', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['3214', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['3214', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['205206', '33891', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['209650', '34927', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['6830', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['12859', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['6453', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['8283', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['47147', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['47147', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['41047', '24961', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['41047', '24961', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['24482', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['8455', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['39351', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['39351', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['39351', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['41047', '24961', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['41047', '24961', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['24482', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['39351', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['15562', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['206499', '34549', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['202365', '206499', '34549', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['58057', '34549', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['51519', '39351', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['35280', '6461', '137409', '17433', '152320']","35280,137409",1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['24482', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['24482', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['13030', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['13030', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['51184', '47692', '33891', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['47147', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['47147', '3320', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['25220', '33891', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['47147', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['34019', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['8218', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['206356', '47147', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['206356', '3320', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['58057', '34549', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295785.0,"['47692', '33891', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['47147', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['8660', '1267', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['12637', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,152320,152320,1733295786.0,"['35280', '3356', '9002', '152320', '152320', '152320']",35280,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['34549', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['50304', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['12859', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['47147', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['47147', '1299', '174', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['13237', '2914', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['20080', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['58308', '59689', '29075', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['35600', '30781', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295786.0,"['23106', '61568', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295787.0,"['20080', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295787.0,"['47147', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295787.0,"['13237', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295787.0,"['2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295787.0,"['15562', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
103.85.74.0/24,17433,152320,1733295787.0,"['12637', '2914', '6461', '137409', '17433', '152320']",137409,1733292356,1733295042
